fecha,pozo_id,campo,produccion_bpd,presion_psi,temperatura_f,agua_porcentaje,gas_porcentaje,estado_pozo
2027-08-28 00:00:00,PO004,Campo Oeste,1054.5,1609.0,136.0,21.4,18.4,Activo
2027-08-28 06:00:00,PC002,Campo Central,1177.2,1796.9,133.1,21.6,23.4,Activo
2027-08-28 12:00:00,PC004,Campo Central,1369.8,1842.8,149.3,14.5,13.1,Activo
2027-08-28 18:00:00,PN003,Campo Norte,1374.8,1761.2,147.7,16.3,12.6,Activo
2027-08-29 00:00:00,PO005,Campo Oeste,775.5,1600.4,131.4,14.6,22.3,Activo
2027-08-29 12:00:00,PE001,Campo Este,1376.5,1906.7,162.3,14.2,16.8,Activo
2027-08-29 18:00:00,PC002,Campo Central,1227.1,1676.5,161.6,20.7,13.1,Activo
2027-08-30 00:00:00,PN003,Campo Norte,1280.4,1652.4,152.9,11.5,19.4,Activo
2027-08-30 06:00:00,PE001,Campo Este,1157.0,1804.1,158.7,11.5,14.6,Activo
2027-08-30 18:00:00,PC005,Campo Central,1093.9,1725.6,150.4,24.6,21.7,Activo
2027-08-31 00:00:00,PE003,Campo Este,1303.6,1824.4,163.0,12.3,18.9,Activo
2027-08-31 06:00:00,PN005,Campo Norte,1063.0,1845.5,148.9,8.8,22.1,Activo
2027-08-31 12:00:00,PC003,Campo Central,1305.5,1809.2,147.0,15.9,18.3,Activo
2027-08-31 18:00:00,PS004,Campo Sur,1085.2,1713.6,150.1,20.4,13.3,Activo
2027-09-01 00:00:00,PS002,Campo Sur,1198.5,1795.3,138.8,17.5,20.0,Activo
2027-09-01 06:00:00,PS004,Campo Sur,1015.0,1669.4,146.0,12.5,21.9,Activo
2027-09-01 12:00:00,PO003,Campo Oeste,1080.5,1691.5,150.8,14.5,18.7,Activo
2027-09-01 18:00:00,PC001,Campo Central,1282.1,1745.2,154.3,6.4,18.8,Activo
2027-09-02 06:00:00,PC003,Campo Central,1227.9,1838.5,148.1,5.2,18.9,Activo
2027-09-02 12:00:00,PC004,Campo Central,1033.1,1633.8,142.9,10.0,15.8,Activo
2027-09-02 18:00:00,PE002,Campo Este,1245.8,1787.5,167.3,11.6,9.1,Activo
2027-09-03 00:00:00,PC001,Campo Central,1213.9,1660.0,142.9,18.6,16.2,Activo
2027-09-03 06:00:00,PS002,Campo Sur,196.9,3818.5,74.6,17.7,8.2,Inactivo
2027-09-03 12:00:00,PE002,Campo Este,1238.5,1903.8,153.0,13.4,14.1,Activo
2027-09-03 18:00:00,PN001,Campo Norte,1059.4,1960.6,145.2,18.2,18.0,Activo
2027-09-04 06:00:00,PN002,Campo Norte,1218.8,1875.1,150.9,11.0,22.5,Activo
2027-09-04 12:00:00,PS004,Campo Sur,1176.5,1755.3,158.0,25.2,20.8,Activo
2027-09-04 18:00:00,PE001,Campo Este,1406.5,1986.5,150.3,12.2,20.7,Activo
2027-09-05 00:00:00,PS002,Campo Sur,1014.4,1747.4,141.3,10.7,18.1,Activo
2027-09-05 06:00:00,PS003,Campo Sur,1230.5,1706.6,140.7,16.6,19.8,Activo
2027-09-05 12:00:00,PS001,Campo Sur,1066.9,1728.0,131.6,11.0,15.3,Activo
2027-09-05 18:00:00,PC003,Campo Central,1297.0,1762.8,148.9,18.5,19.5,Activo
2027-09-06 00:00:00,PS005,Campo Sur,214.2,485.2,213.5,7.7,18.6,Inactivo
2027-09-06 06:00:00,PE003,Campo Este,1263.8,1860.4,154.0,20.2,21.7,Activo
2027-09-06 12:00:00,PC005,Campo Central,1244.5,1851.2,133.9,24.4,20.8,Activo
2027-09-07 00:00:00,PS004,Campo Sur,-1166.8,1641.7,132.6,16.0,21.1,Activo
2027-09-07 06:00:00,PO002,Campo Oeste,950.3,1718.5,135.3,15.0,20.7,Activo
2027-09-07 12:00:00,PC001,Campo Central,1371.9,1642.1,141.1,13.4,30.6,Activo
2027-09-07 18:00:00,PN003,Campo Norte,1173.9,1790.3,149.9,19.9,18.7,Activo
2027-09-08 00:00:00,PO001,Campo Oeste,1066.4,1504.5,128.9,20.8,18.0,Activo
2027-09-08 06:00:00,PO004,Campo Oeste,823.8,1494.2,128.5,15.0,19.9,Activo
2027-09-08 12:00:00,PS004,Campo Sur,1067.1,1730.8,136.5,21.1,28.2,Activo
2027-09-08 18:00:00,PE003,Campo Este,1310.7,1938.4,158.2,15.7,20.6,Activo
2027-09-09 00:00:00,PE005,Campo Este,1397.9,1862.3,165.5,16.0,16.5,Activo
2027-09-09 06:00:00,PN004,Campo Norte,1444.3,1790.7,147.0,15.9,17.5,Activo
2027-09-09 18:00:00,PO003,Campo Oeste,1132.6,1499.5,119.3,8.8,25.0,Activo
2027-09-10 00:00:00,PN002,Campo Norte,102.1,517.1,80.0,13.6,16.3,Inactivo
2027-09-10 06:00:00,PS002,Campo Sur,1051.9,1848.5,130.4,14.5,19.4,Activo
2027-09-10 12:00:00,PE002,Campo Este,1252.0,1938.9,151.8,16.9,17.6,Activo
2027-09-10 18:00:00,PC005,Campo Central,1044.9,1854.5,166.6,14.1,14.4,Activo
2027-09-11 00:00:00,PS002,Campo Sur,1250.6,1851.2,138.6,13.9,17.7,Activo
2027-09-11 06:00:00,PS002,Campo Sur,186.5,670.7,215.2,14.2,13.8,Inactivo
2027-09-12 00:00:00,PS003,Campo Sur,1021.6,1793.1,146.3,14.9,18.6,Activo
2027-09-12 06:00:00,PN002,Campo Norte,1199.2,1839.0,138.6,19.3,19.4,Activo
2027-09-12 18:00:00,PC002,Campo Central,1211.5,1811.5,137.1,13.2,22.3,Activo
2027-09-13 00:00:00,PS003,Campo Sur,1083.2,1721.8,148.7,19.5,16.2,Activo
2027-09-13 12:00:00,PC001,Campo Central,1276.8,1859.4,158.5,18.5,13.7,Activo
2027-09-13 18:00:00,PC002,Campo Central,1222.5,1732.2,161.3,13.8,23.0,Activo
2027-09-14 00:00:00,PE003,Campo Este,1292.9,1860.7,158.9,22.8,17.2,Activo
2027-09-14 06:00:00,PN004,Campo Norte,943.7,1674.9,147.4,7.6,14.5,Activo
2027-09-14 12:00:00,PO003,Campo Oeste,951.2,1404.1,132.0,9.2,12.0,Activo
2027-09-14 18:00:00,PC002,Campo Central,1169.8,1664.5,153.8,21.0,16.5,Activo
2027-09-15 00:00:00,PS004,Campo Sur,1040.4,1666.9,131.1,8.6,11.4,Activo
2027-09-15 12:00:00,PN001,Campo Norte,1041.0,1804.8,144.6,15.3,17.8,Activo
2027-09-15 18:00:00,PE001,Campo Este,1312.7,1783.5,154.4,20.1,25.3,Activo
2027-09-16 00:00:00,PE005,Campo Este,1326.2,1889.6,159.0,22.5,16.1,Activo
2027-09-16 06:00:00,PS002,Campo Sur,1169.3,1634.2,142.6,19.9,12.8,Activo
2027-09-16 12:00:00,PS001,Campo Sur,1047.5,1776.4,144.9,20.2,21.4,Activo
2027-09-16 18:00:00,PO002,Campo Oeste,915.9,1775.9,136.1,0.0,16.9,Activo
2027-09-17 00:00:00,PE004,Campo Este,1303.1,1963.6,151.4,20.5,20.2,Activo
2027-09-17 06:00:00,PC004,Campo Central,1150.0,1738.8,143.8,15.9,14.9,Activo
2027-09-17 12:00:00,PS001,Campo Sur,1107.4,1678.2,138.8,25.3,16.6,Activo
2027-09-17 18:00:00,PO002,Campo Oeste,151.3,3026.3,200.3,5.1,15.2,Inactivo
2027-09-18 00:00:00,PE001,Campo Este,1393.6,1941.9,155.0,15.1,14.2,Activo
2027-09-18 06:00:00,PN003,Campo Norte,960.0,1964.0,137.3,15.9,17.4,Activo
2027-09-18 12:00:00,PE001,Campo Este,1439.7,1909.2,156.2,1.8,14.7,Activo
2027-09-18 18:00:00,PS001,Campo Sur,1174.5,1752.4,132.4,7.1,18.5,Activo
2027-09-19 00:00:00,PS001,Campo Sur,809.3,1608.1,154.1,22.2,19.9,Activo
2027-09-19 06:00:00,PC004,Campo Central,1280.7,1594.0,144.1,13.5,15.1,Activo
2027-09-20 00:00:00,PS003,Campo Sur,1068.7,1646.8,131.4,18.0,16.6,Activo
2027-09-20 06:00:00,PC001,Campo Central,1311.9,1661.1,144.7,13.9,17.5,Activo
2027-09-20 12:00:00,PN003,Campo Norte,1275.4,1765.6,151.0,16.9,17.6,Activo
2027-09-20 18:00:00,PN004,Campo Norte,1104.9,1860.6,137.6,14.9,17.8,Activo
2027-09-21 00:00:00,PC002,Campo Central,1229.3,1718.9,143.4,6.9,23.6,Activo
2027-09-21 06:00:00,PS005,Campo Sur,1050.8,1689.8,138.9,20.5,25.7,Activo
2027-09-21 12:00:00,PE001,Campo Este,1366.0,1887.4,146.0,7.8,10.9,Activo
2027-09-21 18:00:00,PN002,Campo Norte,1120.4,1632.7,153.6,17.1,17.0,Activo
2027-09-22 00:00:00,PE004,Campo Este,1460.9,1814.3,148.4,5.3,21.1,Activo
2027-09-22 06:00:00,PE005,Campo Este,1269.0,1901.3,163.0,21.9,17.9,Activo
2027-09-22 12:00:00,PC005,Campo Central,1288.4,1677.7,163.5,14.2,18.3,Activo
2027-09-23 00:00:00,PO002,Campo Oeste,928.0,1674.4,137.8,10.2,14.0,Activo
2027-09-23 06:00:00,PC003,Campo Central,1264.9,1822.6,163.1,6.1,18.1,Activo
2027-09-23 18:00:00,PE003,Campo Este,1248.5,1925.0,162.9,15.7,11.7,Activo
2027-09-24 00:00:00,PS005,Campo Sur,995.3,1755.3,137.2,15.6,22.3,Activo
2027-09-24 18:00:00,PE004,Campo Este,1228.4,1848.7,135.0,22.0,16.6,Activo
2027-09-25 00:00:00,PC003,Campo Central,1169.3,1776.3,141.7,9.3,24.0,Activo
2027-09-25 06:00:00,PN002,Campo Norte,1380.9,1752.6,153.5,16.8,12.3,Activo
2027-09-25 12:00:00,PE001,Campo Este,1257.2,2024.1,143.6,26.4,15.7,Activo
2027-09-25 18:00:00,PC001,Campo Central,1408.1,1725.6,156.4,22.0,23.6,Activo
2027-09-26 00:00:00,PO004,Campo Oeste,891.6,1531.4,134.4,8.5,19.0,Activo
2027-09-26 12:00:00,PE001,Campo Este,1368.3,1902.3,163.8,19.4,15.0,Activo
2027-09-26 18:00:00,PS002,Campo Sur,1055.0,1611.0,128.3,17.9,19.6,Activo
2027-09-27 00:00:00,PN001,Campo Norte,1276.1,1902.5,151.2,19.3,9.7,Activo
2027-09-27 06:00:00,PN001,Campo Norte,1169.3,1877.2,135.7,15.5,20.1,Activo
2027-09-27 18:00:00,PE004,Campo Este,1400.7,1922.8,143.4,21.9,20.1,Activo
2027-09-28 00:00:00,PS004,Campo Sur,962.0,1634.6,135.5,12.2,19.2,Activo
2027-09-28 12:00:00,PO001,Campo Oeste,1043.7,1577.9,129.2,21.0,19.3,Activo
2027-09-28 18:00:00,PN004,Campo Norte,1131.6,1766.6,139.1,25.1,18.0,Activo
2027-09-29 00:00:00,PO002,Campo Oeste,965.8,1657.7,125.3,20.5,15.6,Activo
2027-09-29 06:00:00,PC003,Campo Central,3582.5,690.0,253.3,2.5,13.3,Mantenimiento
2027-09-29 12:00:00,PE004,Campo Este,1320.6,1737.5,159.8,16.6,14.0,Activo
2027-09-29 18:00:00,PS002,Campo Sur,1098.4,1764.5,123.2,8.6,16.7,Activo
2027-09-30 00:00:00,PS004,Campo Sur,1102.4,1695.3,147.1,17.4,20.8,Activo
2027-09-30 06:00:00,PC003,Campo Central,1111.0,1761.6,147.5,22.3,18.7,Activo
2027-09-30 12:00:00,PO003,Campo Oeste,883.1,1668.2,139.5,10.9,16.6,Activo
2027-09-30 18:00:00,PN004,Campo Norte,1166.9,1898.2,146.6,18.6,16.0,Activo
2027-10-01 00:00:00,PE001,Campo Este,1383.5,2004.3,152.1,15.6,12.5,Activo
2027-10-01 06:00:00,PS004,Campo Sur,1023.4,1673.2,131.5,21.6,14.6,Activo
2027-10-01 18:00:00,PN004,Campo Norte,1180.4,1713.6,129.3,9.0,18.1,Activo
2027-10-02 00:00:00,PE005,Campo Este,1277.5,1971.7,153.3,13.4,16.7,Activo
2027-10-02 12:00:00,PO003,Campo Oeste,911.6,1634.4,137.5,10.5,21.0,Activo
2027-10-02 18:00:00,PC004,Campo Central,130.4,3881.3,87.9,13.0,17.2,Inactivo
2027-10-03 00:00:00,PS001,Campo Sur,976.8,1696.9,147.1,19.4,16.5,Activo
2027-10-03 06:00:00,PS004,Campo Sur,1206.4,1852.5,137.5,18.5,8.9,Activo
2027-10-03 12:00:00,PN004,Campo Norte,1074.2,1807.3,136.9,25.2,20.4,Activo
2027-10-03 18:00:00,PO003,Campo Oeste,1046.6,1597.7,127.0,12.4,19.0,Activo
2027-10-04 00:00:00,PO005,Campo Oeste,886.2,1653.7,140.7,15.0,10.7,Activo
2027-10-04 06:00:00,PN002,Campo Norte,1371.5,1783.0,166.7,18.3,17.2,Activo
2027-10-04 12:00:00,PC003,Campo Central,1294.8,1588.5,158.2,27.8,9.6,Activo
2027-10-04 18:00:00,PS004,Campo Sur,1071.3,1691.6,147.0,25.5,19.5,Activo
2027-10-05 00:00:00,PO002,Campo Oeste,1164.2,1613.6,138.6,16.6,22.9,Activo
2027-10-05 06:00:00,PE001,Campo Este,1307.8,1965.5,145.2,13.6,15.5,Activo
2027-10-05 18:00:00,PE003,Campo Este,1214.3,1979.5,147.2,17.0,16.8,Activo
2027-10-06 00:00:00,PS001,Campo Sur,1182.4,1681.5,162.1,24.5,16.7,Activo
2027-10-06 06:00:00,PE005,Campo Este,1304.8,2150.6,146.4,14.7,18.1,Activo
2027-10-06 12:00:00,PN005,Campo Norte,1199.8,1660.9,149.0,10.1,23.7,Activo
2027-10-07 06:00:00,PO005,Campo Oeste,1010.6,1542.0,128.7,5.9,19.3,Activo
2027-10-07 12:00:00,PE002,Campo Este,1376.2,1962.2,156.7,25.1,18.7,Activo
2027-10-07 18:00:00,PO001,Campo Oeste,1049.2,1574.1,127.7,18.6,17.6,Activo
2027-10-08 00:00:00,PE004,Campo Este,1433.2,1928.2,148.7,20.4,14.5,Activo
2027-10-08 06:00:00,PO002,Campo Oeste,1012.5,1702.5,131.9,20.8,19.6,Activo
2027-10-08 12:00:00,PS004,Campo Sur,1185.2,1633.1,141.7,8.0,24.8,Activo
2027-10-08 18:00:00,PN003,Campo Norte,998.6,1771.6,137.5,18.4,25.7,Activo
2027-10-09 00:00:00,PN005,Campo Norte,1265.5,2036.9,134.0,8.5,14.4,Activo
2027-10-09 06:00:00,PC005,Campo Central,126.2,667.1,230.4,18.1,13.0,Inactivo
2027-10-10 00:00:00,PC004,Campo Central,252.6,3232.8,236.6,13.6,10.9,Inactivo
2027-10-10 06:00:00,PO001,Campo Oeste,1039.3,1616.9,141.2,0.9,17.8,Activo
2027-10-10 18:00:00,PC002,Campo Central,1289.7,1675.7,149.2,12.1,27.1,Activo
2027-10-11 06:00:00,PS002,Campo Sur,1222.3,1725.8,139.9,16.2,10.8,Activo
2027-10-11 12:00:00,PO005,Campo Oeste,873.3,1629.9,144.1,12.2,17.8,Activo
2027-10-11 18:00:00,PC001,Campo Central,1089.9,1866.7,158.9,18.3,19.6,Activo
2027-10-12 00:00:00,PC004,Campo Central,1405.3,1685.6,142.7,20.3,22.0,Activo
2027-10-12 06:00:00,PE005,Campo Este,1230.7,1857.5,168.5,17.1,21.1,Activo
2027-10-12 12:00:00,PO002,Campo Oeste,834.1,1652.5,123.6,5.1,20.9,Activo
2027-10-12 18:00:00,PS005,Campo Sur,1243.4,1679.7,135.6,23.6,17.2,Activo
2027-10-13 00:00:00,PC004,Campo Central,1243.4,1885.5,147.2,11.7,21.3,Activo
2027-10-13 06:00:00,PE003,Campo Este,1278.8,1888.4,144.4,15.9,18.3,Activo
2027-10-14 00:00:00,PO001,Campo Oeste,937.3,1686.0,129.1,11.5,14.6,Activo
2027-10-14 06:00:00,PO001,Campo Oeste,1006.8,1473.4,128.9,16.4,13.2,Activo
2027-10-14 12:00:00,PN001,Campo Norte,1134.0,1623.1,149.8,11.6,13.6,Activo
2027-10-14 18:00:00,PN004,Campo Norte,1070.5,1766.5,132.4,24.7,8.5,Activo
2027-10-15 00:00:00,PC002,Campo Central,1204.9,1758.6,143.8,16.1,14.8,Activo
2027-10-15 06:00:00,PC001,Campo Central,1403.0,1660.5,131.2,8.5,19.5,Activo
2027-10-15 12:00:00,PC002,Campo Central,1238.2,1810.2,154.0,11.8,16.0,Activo
2027-10-16 00:00:00,PS004,Campo Sur,1093.6,1618.5,141.6,14.7,17.6,Activo
2027-10-16 06:00:00,PN005,Campo Norte,1179.1,1635.8,155.1,14.7,12.3,Activo
2027-10-16 12:00:00,PC003,Campo Central,1298.2,1681.5,154.5,19.4,22.1,Activo
2027-10-16 18:00:00,PS001,Campo Sur,1083.9,1666.9,135.0,11.4,17.9,Activo
2027-10-17 00:00:00,PC002,Campo Central,1229.1,1684.0,140.8,14.5,16.3,Activo
2027-10-17 06:00:00,PS003,Campo Sur,985.9,1766.4,154.2,19.8,15.1,Activo
2027-10-17 12:00:00,PC001,Campo Central,1245.0,1873.2,140.6,18.9,12.2,Activo
2027-10-17 18:00:00,PC005,Campo Central,1418.4,1715.6,167.8,23.6,17.6,Activo
2027-10-18 00:00:00,PO005,Campo Oeste,878.1,1615.6,133.6,13.0,11.4,Activo
2027-10-18 06:00:00,PC004,Campo Central,1198.5,1661.2,154.4,20.0,21.0,Activo
2027-10-18 12:00:00,PC005,Campo Central,1284.2,1681.8,151.6,19.0,15.7,Activo
2027-10-18 18:00:00,PS005,Campo Sur,1111.9,1688.4,153.3,19.3,20.4,Activo
2027-10-19 06:00:00,PN004,Campo Norte,1091.2,1794.6,153.9,12.0,16.4,Activo
2027-10-19 18:00:00,PO003,Campo Oeste,1007.2,1547.8,134.8,17.2,25.8,Activo
2027-10-20 00:00:00,PE005,Campo Este,1218.2,1969.2,161.9,11.8,20.4,Activo
2027-10-20 06:00:00,PN001,Campo Norte,1364.3,1738.8,146.9,17.0,20.1,Activo
2027-10-20 12:00:00,PC002,Campo Central,1326.9,1763.3,154.1,10.4,18.7,Activo
2027-10-21 00:00:00,PC002,Campo Central,1123.2,1675.0,155.8,17.5,21.5,Activo
2027-10-21 12:00:00,PC001,Campo Central,1526.4,1787.0,154.3,18.6,18.1,Activo
2027-10-21 18:00:00,PN004,Campo Norte,1316.4,1880.6,147.8,13.4,11.9,Activo
2027-10-22 00:00:00,PS005,Campo Sur,1173.2,1717.0,134.1,9.4,20.6,Activo
2027-10-22 06:00:00,PE003,Campo Este,1189.9,1924.0,161.7,17.7,16.4,Activo
2027-10-22 12:00:00,PN001,Campo Norte,1075.1,1847.0,154.6,12.1,20.0,Activo
2027-10-22 18:00:00,PC003,Campo Central,1408.2,1777.1,146.8,20.2,15.0,Activo
2027-10-23 00:00:00,PO003,Campo Oeste,820.2,1665.0,131.8,13.4,15.5,Activo
2027-10-23 06:00:00,PN004,Campo Norte,1152.7,1912.2,158.3,24.0,22.4,Activo
2027-10-23 12:00:00,PC004,Campo Central,1296.6,1635.4,148.5,25.8,16.3,Activo
2027-10-24 06:00:00,PC001,Campo Central,1297.7,1858.5,155.1,9.0,18.9,Activo
2027-10-24 12:00:00,PS004,Campo Sur,1160.1,1550.1,139.7,13.3,15.4,Activo
2027-10-24 18:00:00,PE003,Campo Este,1399.9,1808.0,158.3,17.8,22.3,Activo
2027-10-25 06:00:00,PE003,Campo Este,1395.8,1904.7,153.6,8.9,20.3,Activo
2027-10-25 18:00:00,PE002,Campo Este,1433.7,1832.3,153.9,21.4,25.1,Activo
2027-10-26 06:00:00,PN002,Campo Norte,1211.6,1815.5,137.7,17.1,21.4,Activo
2027-10-26 12:00:00,PS001,Campo Sur,1112.7,1658.9,136.5,16.1,18.2,Activo
2027-10-27 00:00:00,PN002,Campo Norte,1278.4,1800.6,150.2,9.9,18.6,Activo
2027-10-27 06:00:00,PO001,Campo Oeste,880.1,1502.4,128.1,12.3,23.0,Activo
2027-10-27 12:00:00,PS004,Campo Sur,1042.9,1598.3,141.1,15.1,16.0,Activo
2027-10-28 00:00:00,PO003,Campo Oeste,1238.7,1684.1,139.1,9.2,21.8,Activo
2027-10-28 06:00:00,PC004,Campo Central,1199.9,1734.5,136.6,8.8,19.8,Activo
2027-10-28 18:00:00,PE005,Campo Este,1378.9,1965.7,155.0,21.1,17.1,Activo
2027-10-29 00:00:00,PC004,Campo Central,1152.0,1749.2,150.8,14.6,23.1,Activo
2027-10-29 06:00:00,PE003,Campo Este,1430.5,1785.5,167.3,1.3,26.6,Activo
2027-10-29 12:00:00,PS002,Campo Sur,1071.3,1684.8,139.5,16.9,18.0,Activo
2027-10-29 18:00:00,PN004,Campo Norte,1186.7,1904.7,149.5,10.2,21.0,Activo
2027-10-30 00:00:00,PC005,Campo Central,1302.4,1706.4,156.3,14.2,17.1,Activo
2027-10-30 06:00:00,PS003,Campo Sur,1075.1,1505.8,135.8,18.6,17.9,Activo
2027-10-30 18:00:00,PE002,Campo Este,1244.7,1970.4,148.8,15.7,14.4,Activo
2027-10-31 00:00:00,PS004,Campo Sur,976.1,1741.8,143.2,20.7,17.9,Activo
2027-10-31 12:00:00,PC005,Campo Central,1302.0,1743.3,151.5,10.9,18.5,Activo
2027-11-01 00:00:00,PC002,Campo Central,1426.6,1804.4,155.4,10.5,25.1,Activo
2027-11-01 06:00:00,PC002,Campo Central,1387.7,1682.5,146.2,21.3,25.2,Activo
2027-11-01 18:00:00,PO004,Campo Oeste,1068.6,1484.9,136.0,12.1,24.6,Activo
2027-11-02 00:00:00,PO001,Campo Oeste,893.0,1721.5,130.2,18.9,19.0,Activo
2027-11-02 06:00:00,PC002,Campo Central,3090.4,674.7,76.3,12.8,15.2,Mantenimiento
2027-11-02 12:00:00,PC005,Campo Central,1397.3,1793.8,155.1,13.0,17.3,Activo
2027-11-02 18:00:00,PC001,Campo Central,1225.1,1777.0,155.1,14.8,14.8,Activo
2027-11-03 00:00:00,PN001,Campo Norte,127.6,3244.8,186.9,4.3,19.2,Inactivo
2027-11-03 12:00:00,PN003,Campo Norte,1375.2,1876.0,155.8,15.1,21.3,Activo
2027-11-03 18:00:00,PN003,Campo Norte,1209.2,1917.6,144.4,8.0,10.0,Activo
2027-11-04 00:00:00,PS003,Campo Sur,1266.8,1738.3,144.4,22.4,11.4,Activo
2027-11-04 06:00:00,PC004,Campo Central,1214.1,1731.1,155.9,11.5,13.2,Activo
2027-11-04 12:00:00,PC004,Campo Central,1129.0,1842.0,144.1,12.2,20.5,Activo
2027-11-05 00:00:00,PO003,Campo Oeste,929.8,1634.4,122.1,7.3,27.0,Activo
2027-11-05 06:00:00,PS003,Campo Sur,1223.3,1761.5,134.7,13.8,18.0,Activo
2027-11-05 12:00:00,PS001,Campo Sur,1231.4,1732.2,144.2,14.2,21.2,Activo
2027-11-05 18:00:00,PS001,Campo Sur,1130.2,1703.5,134.1,14.4,13.7,Activo
2027-11-06 00:00:00,PO004,Campo Oeste,946.0,1607.1,115.8,13.8,13.3,Activo
2027-11-06 12:00:00,PS005,Campo Sur,1077.0,1822.7,134.2,22.4,17.1,Activo
2027-11-06 18:00:00,PC001,Campo Central,1165.7,1721.9,141.2,18.9,11.6,Activo
2027-11-07 06:00:00,PO003,Campo Oeste,891.0,1628.2,136.1,7.7,14.1,Activo
2027-11-07 12:00:00,PO005,Campo Oeste,895.9,1539.6,145.0,15.0,14.9,Activo
2027-11-07 18:00:00,PC004,Campo Central,1200.9,1709.6,147.7,9.6,14.7,Activo
2027-11-08 06:00:00,PS003,Campo Sur,1079.1,1741.4,143.5,7.1,17.5,Activo
2027-11-08 18:00:00,PS004,Campo Sur,888.9,1777.8,145.7,20.8,23.9,Activo
2027-11-09 00:00:00,PO001,Campo Oeste,2482.8,3676.3,234.9,7.5,17.3,Activo
2027-11-09 06:00:00,PS001,Campo Sur,1063.7,1768.4,120.8,24.1,17.5,Activo
2027-11-09 18:00:00,PS001,Campo Sur,1184.8,1723.1,126.9,15.3,14.7,Activo
2027-11-10 00:00:00,PC005,Campo Central,1159.5,1628.3,154.9,20.6,26.5,Activo
2027-11-10 06:00:00,PS005,Campo Sur,952.6,1761.4,146.7,12.1,14.3,Activo
2027-11-10 18:00:00,PE003,Campo Este,1188.5,1836.9,165.4,11.3,17.8,Activo
2027-11-11 00:00:00,PC005,Campo Central,2698.7,4052.9,215.5,6.8,22.2,Activo
2027-11-11 06:00:00,PC004,Campo Central,1442.0,1726.8,149.6,19.5,19.2,Activo
2027-11-11 12:00:00,PE001,Campo Este,1312.7,1861.2,142.5,16.2,17.6,Activo
2027-11-11 18:00:00,PO004,Campo Oeste,906.2,1519.9,127.8,18.1,21.5,Activo
2027-11-12 00:00:00,PC001,Campo Central,1217.3,1715.4,143.2,19.7,18.1,Activo
2027-11-12 06:00:00,PC003,Campo Central,1286.8,1778.7,147.5,9.2,14.0,Activo
2027-11-12 18:00:00,PE004,Campo Este,1273.1,2035.1,160.3,12.4,22.3,Activo
2027-11-13 00:00:00,PC001,Campo Central,1234.8,1858.3,167.7,20.1,18.4,Activo
2027-11-13 06:00:00,PN003,Campo Norte,1269.9,1801.2,130.3,11.7,14.2,Activo
2027-11-13 12:00:00,PN003,Campo Norte,1132.3,1943.5,154.0,17.2,21.2,Activo
2027-11-13 18:00:00,PE005,Campo Este,1160.8,1958.3,162.5,3.8,21.1,Activo
2027-11-14 00:00:00,PC001,Campo Central,1107.6,1592.4,160.6,10.0,15.1,Activo
2027-11-14 12:00:00,PN003,Campo Norte,1177.4,1809.1,141.0,16.8,19.3,Activo
2027-11-14 18:00:00,PC003,Campo Central,1439.8,1719.5,148.5,16.2,21.9,Activo
2027-11-15 00:00:00,PS005,Campo Sur,990.8,1708.3,119.9,13.6,22.3,Activo
2027-11-15 06:00:00,PS002,Campo Sur,1027.4,1714.1,135.8,10.7,21.9,Activo
2027-11-15 12:00:00,PS005,Campo Sur,995.5,1723.4,142.5,10.7,18.6,Activo
2027-11-15 18:00:00,PN002,Campo Norte,1106.5,1841.7,134.5,13.3,17.0,Activo
2027-11-16 00:00:00,PC005,Campo Central,1361.3,1761.2,157.6,17.8,20.2,Activo
2027-11-16 12:00:00,PO003,Campo Oeste,995.3,1471.5,127.9,8.8,21.1,Activo
2027-11-16 18:00:00,PN004,Campo Norte,1367.3,1783.2,149.3,17.5,24.2,Activo
2027-11-17 00:00:00,PC002,Campo Central,1184.7,1732.4,147.3,15.4,28.0,Activo
2027-11-17 06:00:00,PE004,Campo Este,1353.1,1831.6,145.8,21.3,14.6,Activo
2027-11-17 12:00:00,PS005,Campo Sur,1166.4,1645.6,129.9,18.0,15.5,Activo
2027-11-17 18:00:00,PN005,Campo Norte,1242.5,1839.9,149.4,13.7,20.7,Activo
2027-11-18 00:00:00,PO004,Campo Oeste,2573.2,421.1,84.4,15.8,15.6,Mantenimiento
2027-11-18 06:00:00,PN005,Campo Norte,1052.9,1637.1,145.4,23.2,17.4,Activo
2027-11-18 12:00:00,PE002,Campo Este,1313.9,1898.1,172.4,18.8,14.3,Activo
2027-11-18 18:00:00,PS004,Campo Sur,1102.8,1726.6,131.5,18.8,14.7,Activo
2027-11-19 00:00:00,PC003,Campo Central,1098.9,1756.1,149.3,15.0,14.9,Activo
2027-11-19 06:00:00,PE002,Campo Este,1287.5,1990.3,158.5,10.2,10.2,Activo
2027-11-19 12:00:00,PN001,Campo Norte,1108.6,1812.6,139.9,11.5,15.6,Activo
2027-11-19 18:00:00,PE004,Campo Este,1342.7,1962.8,155.0,15.3,17.1,Activo
2027-11-20 06:00:00,PE003,Campo Este,1300.2,1827.6,162.6,10.9,21.2,Activo
2027-11-20 12:00:00,PN005,Campo Norte,1124.0,1827.9,136.5,18.9,13.1,Activo
2027-11-20 18:00:00,PS002,Campo Sur,1127.3,1684.2,140.8,13.0,16.3,Activo
